,text,toxicity
5552,terminate the clone immediately,0.9126372933387756
5553,its a long fuckedup story you wont believe,0.9979581832885742
5554,its a crap recording so its tough to match,0.9892400503158568
5555,within a few hours the rest of his hair would fall away leaving him permanently bald,0.0027345782145857
5556,the only one i want to see is the one who brings those cons to me,6.697781645925716e-05
5557,boobs tender,0.0001214941512444
5558,from chickens fleeing the enemy,0.0002435231435811
5559,do you really think interpol are after us because those jerks in frankfurt rejected our appeal,0.9961459636688232
5560,have you been fucking in weird positions,0.9907687306404114
5561,its always drugs with these dowling guys,0.0046871225349605
5562,cut the crap chancellor,0.9996095299720764
5563,yeah but that doesnt give her an excuse to act like a demon from the depths of hell itself,0.842612624168396
5564,even great mucketymuck clerics have to eat,0.0715823248028755
5565,your fathers an important man and you tell me what to do,9.245127148460595e-05
5566,pussy  i dont wanna say it,0.9982187151908876
5567,were in the middle of fucking nowhere,0.989736795425415
5568,get the fuck out,0.9982923865318298
5569,put on a fucking sweater,0.999382257461548
5571,the seat belt was buckled behind his back,0.000410452747019
5572,out of my way dickhead,0.997060239315033
5573,i dont give a shit about your client,0.9969578981399536
5574,thats another thing they probably dont have in sadass gotham city,0.7874067425727844
5575,oh that idiot has gone to bed,0.999685764312744
5576,thatll suck up all the poison,0.0112073626369237
5577,well my boyfriend too jerks off quite a bit and i just thank him for taking his energy,0.9770014882087708
5578,do i look like im fuckin lying,0.7855275869369507
5579,ill give you 3 months rent free cut the crap lets go now,0.9980875849723816
5580,she is insanely jealous irrational and im scared of it,0.9703015089035034
5581,now dont fly off the handle again harry please,0.0002090933267027
5582,your house is perfectyour moms a babe your dads hot,0.0093240570276975
5583,they can throw a girl out of a meeting but they cant defend their town against a bunch of cutthroats like the danbys,0.0642497166991233
5584,a killer works in the cbl,0.0112217385321855
5586,sissy you sound like a jealous exwife,0.9812397956848145
5587,theyre starving out there,0.000898425001651
5589,id have to milk you,0.8898249268531799
5590,im a dirty dirty girl,0.9985430240631104
5591,the feeling you could close your eyes and imagine your dick is a hundred miles long and it would still hurt,0.9965469241142272
5592,look quigley i promise you well neither steal your job nor make you look silly while were here,0.9771974682807922
5593,i want to cut off heads too,0.9960695505142212
5595,did he mention if she had a vulva,0.2336076945066452
5596,i fuckin hate those dickheads at the hospital,0.9992639422416688
5597,something to make me not feel like im being stabbed repeatedly by a small army of knifewielding neonazis,0.1401430964469909
5598,lets get shitfaced,0.9967617392539978
5599,not without killing him maybe i know someone who can,0.99076110124588
5600,do you think ill look ridiculous,0.9901909828186036
5601,congrats got your natural,6.735841452609748e-05
5602,thats actually fucking 5 bs right there,0.9942521452903748
5603,so she slapped me,0.007340014912188
5604,and here is your mouth,0.9256134629249572
5605,the big problem again wasnt insanity but that peoples brains were much too big and untruthful to be practical,0.8812103867530823
5607,why did you give em my fucking name,0.9985602498054504
5608,i have a condition on my thigh,0.0015338193625211
5609,were furious,0.0001335140696028
5610,senator sexton is going down one way or another gabrielle and im offering you a chance to get out of this without seeing your own naked ass in the morning paper,0.9978896975517272
5611,thats crazy talk,0.0010239522671326
5612,a perfectly good boat until you shot it,0.0218967851251363
5613,what the fuck is going on,0.9992232322692872
5614,now would be an excellent time for you to be very very quiet chief,0.0005537267425097
5615,bodine finds presently that his characteristic gross laugh hyeugh hyeugh has grown more german tjachz tjachz,0.0167025569826364
5616,you didnt take shit from anybody,0.9929532408714294
5617,give me three lines of a mans handwriting and i will hang him,0.9978959560394288
5618,and ever since then youve been a living dummy,0.9879212379455566
5619,what the hell was that all about,0.8707008361816406
5620,youre going to fucking have to,0.976527214050293
5622,oh i just swallowed one of my balls,0.9978785514831544
5623,your mothers slaving away and youre driving her straight into the grave,0.0286324098706245
5624,a person who kills children is certainly capable of taking the subway two stations,0.0095106996595859
5626,barbie is a freaking race car driver these days ma,0.9800614714622498
5627,that was hot  that girl if she was my sister,0.0011422059033066
5628,i just want you to meet a guy i know who teaches women to shoot,0.9760246872901917
5629,you were worried for your own arse tim not for mine,0.9904815554618835
5630,we met on practical week shes a mental dental my new bezzie and were forming a clique,0.0056540425866842
5631,that sucks i told you not to do that,0.9906311631202698
5633,how did that happen,3.774405922740698e-05
5634,weve had it with you we gave you 2500 on that lebanon gig  you fucked it away in greece,0.9942928552627563
5635,dont do anything unnecessary,5.610802327282727e-05
5636,what can i do for you pot mommy,0.0082867369055747
5637,or i was fucked up or experimenting,0.9933565258979796
5639,got tired of killin em,0.9576809406280518
5640,sign the damn papers,0.9995952248573304
5641,ok so what if he asked you to rip your own heart out,0.1327923089265823
5642,isnt he the nincompoop who thought he could do hamlet last season,0.0011200145818293
5643,aw hell ivan remarked glancing over his glass rim,0.0156452860683202
5644,my boss runs a sweatshop,0.0017301167827099
5645,because women my age i like women my age but theyre mostly either married with children,6.657079939031973e-05
5646,he saw lady crysania rise to her feet her white robes sweeping the dirt near his head,0.0004290043725632
5647,i dont know but its making me super hungry damn,0.9960964322090148
5648,if you see something you likebid on it,4.688553963205777e-05
5649,imagine how i feel as a chef knowing i see you doing it wrong and i dont say nothing,0.000113485919428
5651,sometimes i forget how messed up you are,0.1623242199420929
5652,hey listen ok im not gonna beat you but this isnt fucking right,0.9644062519073486
5653,in the presence of evil i change into a monster and i pray on the wicked and i suck out their souls and you dont wanna be around when that happens see theres good and bad in all of us,0.9899278283119202
5654,talks kind of crazy but we brought him along,0.0652863308787345
5655,and i just i care about you too much to see you get addicted to heroin,0.024722509086132
5656,well i dont know from offal,8.396736666327342e-05
5657,were all under close watch if he was so damned allfired concerned about how rashly i might act then why in his departed gods name didnt he keep bekin from getting killed in the first place,0.847642183303833
5658,he looked crazy he walked around the livingroom talking to himself,0.8679215312004089
5659,never deny your inner twat wilson,0.970076024532318
5660,fuck wait wait,0.9994809031486512
5661,you think you can draw on my fucking car,0.9985966086387634
5663,he meets the girls and tells me that my trucks are junk,0.9233285784721376
5664,im sure hed rant a bit,7.293720409506932e-05
5665,you really expect me to keep on reassuring you sexually even now when we disgust each other,0.2558158934116363
5666,get away from that tap,0.0002606035268399
5667,dont screw up,0.0064652017317712
5668,back when you put blood into me so i could be a big bad vampire,0.2556618452072143
5669,sister brothers mother nurse shrink opponent rival,0.7289706468582153
5670,kill your lights,0.99281245470047
5671,those dirtbags might not have been guilty of the crime they went down for but they were definitely guilty of something,0.0322828032076358
5672,launch codes like missiles and shit,0.9872854351997375
5673,goddamn car accident,0.995530903339386
5674,if i were you i wouldnt be so pessimistic,0.0001223036379087
5675,and nobodys gonna buy me as a nerd,0.0350143015384674
5676,i orchestrated the matter to eliminate the death warrant ras placed on my head,0.0256055612117052
